courier_id,order_id,accept_time,deliver_time,waiting_time,waiting_time_minutes
232,13184,2022-08-30 12:00:00,2022-08-30 12:17:00,0 days 00:17:00,17
884,13185,2022-08-30 12:00:00,2022-08-30 12:22:00,0 days 00:22:00,22
619,13186,2022-08-30 12:01:00,2022-08-30 12:21:00,0 days 00:20:00,20
131,13187,2022-08-30 12:01:00,2022-08-30 12:22:00,0 days 00:21:00,21
816,13188,2022-08-30 12:01:00,2022-08-30 12:23:00,0 days 00:22:00,22
113,13189,2022-08-30 12:01:00,2022-08-30 12:25:00,0 days 00:24:00,24
103,13191,2022-08-30 12:03:00,2022-08-30 12:24:00,0 days 00:21:00,21
350,13192,2022-08-30 12:04:00,2022-08-30 12:21:00,0 days 00:17:00,17
35,13193,2022-08-30 12:05:00,2022-08-30 12:30:00,0 days 00:25:00,25
315,13194,2022-08-30 12:05:00,2022-08-30 12:24:00,0 days 00:19:00,19
603,13195,2022-08-30 12:06:00,2022-08-30 12:24:00,0 days 00:18:00,18
903,13196,2022-08-30 12:08:00,2022-08-30 12:31:00,0 days 00:23:00,23
1246,13197,2022-08-30 12:08:00,2022-08-30 12:31:00,0 days 00:23:00,23
572,13198,2022-08-30 12:09:00,2022-08-30 12:27:00,0 days 00:18:00,18
190,13199,2022-08-30 12:09:00,2022-08-30 12:29:00,0 days 00:20:00,20
385,13200,2022-08-30 12:10:00,2022-08-30 12:28:00,0 days 00:18:00,18
303,13201,2022-08-30 12:10:00,2022-08-30 12:27:00,0 days 00:17:00,17
1050,13202,2022-08-30 12:11:00,2022-08-30 12:34:00,0 days 00:23:00,23
596,13203,2022-08-30 12:11:00,2022-08-30 12:31:00,0 days 00:20:00,20
738,13204,2022-08-30 12:11:00,2022-08-30 12:32:00,0 days 00:21:00,21
393,13205,2022-08-30 12:11:00,2022-08-30 12:34:00,0 days 00:23:00,23
593,13206,2022-08-30 12:12:00,2022-08-30 12:33:00,0 days 00:21:00,21
960,13207,2022-08-30 12:12:00,2022-08-30 12:33:00,0 days 00:21:00,21
287,13208,2022-08-30 12:14:00,2022-08-30 12:33:00,0 days 00:19:00,19
453,13209,2022-08-30 12:14:00,2022-08-30 12:30:00,0 days 00:16:00,16
729,13210,2022-08-30 12:14:00,2022-08-30 12:37:00,0 days 00:23:00,23
412,13211,2022-08-30 12:15:00,2022-08-30 12:38:00,0 days 00:23:00,23
139,13212,2022-08-30 12:19:00,2022-08-30 12:43:00,0 days 00:24:00,24
183,13213,2022-08-30 12:19:00,2022-08-30 12:42:00,0 days 00:23:00,23
972,13214,2022-08-30 12:19:00,2022-08-30 12:40:00,0 days 00:21:00,21
330,13215,2022-08-30 12:19:00,2022-08-30 12:42:00,0 days 00:23:00,23
166,13216,2022-08-30 12:20:00,2022-08-30 12:39:00,0 days 00:19:00,19
1386,13217,2022-08-30 12:20:00,2022-08-30 12:41:00,0 days 00:21:00,21
1338,13218,2022-08-30 12:20:00,2022-08-30 12:41:00,0 days 00:21:00,21
442,13219,2022-08-30 12:22:00,2022-08-30 12:38:00,0 days 00:16:00,16
930,13220,2022-08-30 12:23:00,2022-08-30 12:43:00,0 days 00:20:00,20
656,13221,2022-08-30 12:23:00,2022-08-30 12:47:00,0 days 00:24:00,24
948,13222,2022-08-30 12:24:00,2022-08-30 12:37:00,0 days 00:13:00,13
981,13223,2022-08-30 12:24:00,2022-08-30 12:48:00,0 days 00:24:00,24
788,13224,2022-08-30 12:24:00,2022-08-30 12:45:00,0 days 00:21:00,21
217,13226,2022-08-30 12:25:00,2022-08-30 12:48:00,0 days 00:23:00,23
436,13227,2022-08-30 12:26:00,2022-08-30 12:46:00,0 days 00:20:00,20
1363,13228,2022-08-30 12:26:00,2022-08-30 12:46:00,0 days 00:20:00,20
124,13229,2022-08-30 12:27:00,2022-08-30 12:43:00,0 days 00:16:00,16
241,13230,2022-08-30 12:27:00,2022-08-30 12:42:00,0 days 00:15:00,15
1257,13231,2022-08-30 12:28:00,2022-08-30 12:52:00,0 days 00:24:00,24
728,13232,2022-08-30 12:28:00,2022-08-30 12:44:00,0 days 00:16:00,16
349,13233,2022-08-30 12:28:00,2022-08-30 12:48:00,0 days 00:20:00,20
785,13234,2022-08-30 12:28:00,2022-08-30 12:51:00,0 days 00:23:00,23
337,13235,2022-08-30 12:29:00,2022-08-30 12:45:00,0 days 00:16:00,16
1189,13236,2022-08-30 12:29:00,2022-08-30 12:54:00,0 days 00:25:00,25
465,13237,2022-08-30 12:29:00,2022-08-30 12:49:00,0 days 00:20:00,20
995,13238,2022-08-30 12:32:00,2022-08-30 12:51:00,0 days 00:19:00,19
1013,13239,2022-08-30 12:32:00,2022-08-30 12:51:00,0 days 00:19:00,19
1113,13240,2022-08-30 12:32:00,2022-08-30 12:52:00,0 days 00:20:00,20
503,13241,2022-08-30 12:33:00,2022-08-30 12:51:00,0 days 00:18:00,18
1308,13242,2022-08-30 12:34:00,2022-08-30 12:57:00,0 days 00:23:00,23
153,13243,2022-08-30 12:34:00,2022-08-30 12:54:00,0 days 00:20:00,20
1035,13244,2022-08-30 12:35:00,2022-08-30 12:58:00,0 days 00:23:00,23
35,13245,2022-08-30 12:35:00,2022-08-30 12:54:00,0 days 00:19:00,19
17,13246,2022-08-30 12:36:00,2022-08-30 12:58:00,0 days 00:22:00,22
152,13247,2022-08-30 12:37:00,2022-08-30 12:54:00,0 days 00:17:00,17
462,13248,2022-08-30 12:37:00,2022-08-30 12:53:00,0 days 00:16:00,16
31,13249,2022-08-30 12:38:00,2022-08-30 13:00:00,0 days 00:22:00,22
612,13250,2022-08-30 12:38:00,2022-08-30 13:05:00,0 days 00:27:00,27
979,13251,2022-08-30 12:39:00,2022-08-30 12:57:00,0 days 00:18:00,18
595,13252,2022-08-30 12:39:00,2022-08-30 12:57:00,0 days 00:18:00,18
826,13254,2022-08-30 12:39:00,2022-08-30 12:56:00,0 days 00:17:00,17
169,13255,2022-08-30 12:40:00,2022-08-30 12:59:00,0 days 00:19:00,19
1086,13256,2022-08-30 12:40:00,2022-08-30 12:55:00,0 days 00:15:00,15
572,13257,2022-08-30 12:41:00,2022-08-30 12:55:00,0 days 00:14:00,14
675,13258,2022-08-30 12:41:00,2022-08-30 13:01:00,0 days 00:20:00,20
850,13259,2022-08-30 12:41:00,2022-08-30 12:59:00,0 days 00:18:00,18
786,13260,2022-08-30 12:41:00,2022-08-30 12:58:00,0 days 00:17:00,17
290,13261,2022-08-30 12:42:00,2022-08-30 13:01:00,0 days 00:19:00,19
1394,13262,2022-08-30 12:42:00,2022-08-30 12:59:00,0 days 00:17:00,17
43,13263,2022-08-30 12:42:00,2022-08-30 13:00:00,0 days 00:18:00,18
672,13264,2022-08-30 12:43:00,2022-08-30 13:09:00,0 days 00:26:00,26
933,13265,2022-08-30 12:44:00,2022-08-30 13:05:00,0 days 00:21:00,21
622,13266,2022-08-30 12:44:00,2022-08-30 13:07:00,0 days 00:23:00,23
1160,13267,2022-08-30 12:44:00,2022-08-30 13:06:00,0 days 00:22:00,22
589,13268,2022-08-30 12:44:00,2022-08-30 13:05:00,0 days 00:21:00,21
1007,13269,2022-08-30 12:45:00,2022-08-30 13:02:00,0 days 00:17:00,17
1026,13270,2022-08-30 12:45:00,2022-08-30 13:07:00,0 days 00:22:00,22
617,13271,2022-08-30 12:45:00,2022-08-30 13:05:00,0 days 00:20:00,20
287,13272,2022-08-30 12:46:00,2022-08-30 13:07:00,0 days 00:21:00,21
29,13273,2022-08-30 12:46:00,2022-08-30 13:04:00,0 days 00:18:00,18
106,13274,2022-08-30 12:46:00,2022-08-30 13:07:00,0 days 00:21:00,21
1161,13275,2022-08-30 12:46:00,2022-08-30 13:06:00,0 days 00:20:00,20
1386,13276,2022-08-30 12:46:00,2022-08-30 13:05:00,0 days 00:19:00,19
830,13277,2022-08-30 12:47:00,2022-08-30 13:06:00,0 days 00:19:00,19
134,13278,2022-08-30 12:47:00,2022-08-30 13:03:00,0 days 00:16:00,16
114,13279,2022-08-30 12:47:00,2022-08-30 13:04:00,0 days 00:17:00,17
539,13280,2022-08-30 12:47:00,2022-08-30 13:06:00,0 days 00:19:00,19
606,13281,2022-08-30 12:48:00,2022-08-30 13:09:00,0 days 00:21:00,21
63,13282,2022-08-30 12:48:00,2022-08-30 13:07:00,0 days 00:19:00,19
1373,13283,2022-08-30 12:48:00,2022-08-30 13:04:00,0 days 00:16:00,16
736,13284,2022-08-30 12:48:00,2022-08-30 13:06:00,0 days 00:18:00,18
185,13285,2022-08-30 12:49:00,2022-08-30 13:08:00,0 days 00:19:00,19
713,13286,2022-08-30 12:49:00,2022-08-30 13:06:00,0 days 00:17:00,17
270,13287,2022-08-30 12:49:00,2022-08-30 13:10:00,0 days 00:21:00,21
115,13288,2022-08-30 12:50:00,2022-08-30 13:17:00,0 days 00:27:00,27
81,13289,2022-08-30 12:50:00,2022-08-30 13:13:00,0 days 00:23:00,23
394,13290,2022-08-30 12:50:00,2022-08-30 13:08:00,0 days 00:18:00,18
414,13291,2022-08-30 12:51:00,2022-08-30 13:11:00,0 days 00:20:00,20
439,13292,2022-08-30 12:51:00,2022-08-30 13:11:00,0 days 00:20:00,20
175,13293,2022-08-30 12:51:00,2022-08-30 13:11:00,0 days 00:20:00,20
1229,13294,2022-08-30 12:53:00,2022-08-30 13:15:00,0 days 00:22:00,22
1178,13295,2022-08-30 12:54:00,2022-08-30 13:14:00,0 days 00:20:00,20
515,13296,2022-08-30 12:54:00,2022-08-30 13:15:00,0 days 00:21:00,21
481,13297,2022-08-30 12:55:00,2022-08-30 13:14:00,0 days 00:19:00,19
1023,13298,2022-08-30 12:55:00,2022-08-30 13:18:00,0 days 00:23:00,23
505,13299,2022-08-30 12:55:00,2022-08-30 13:13:00,0 days 00:18:00,18
729,13300,2022-08-30 12:55:00,2022-08-30 13:19:00,0 days 00:24:00,24
813,13301,2022-08-30 12:55:00,2022-08-30 13:12:00,0 days 00:17:00,17
479,13302,2022-08-30 12:55:00,2022-08-30 13:13:00,0 days 00:18:00,18
295,13303,2022-08-30 12:56:00,2022-08-30 13:18:00,0 days 00:22:00,22
938,13304,2022-08-30 12:56:00,2022-08-30 13:18:00,0 days 00:22:00,22
149,13305,2022-08-30 12:56:00,2022-08-30 13:17:00,0 days 00:21:00,21
811,13307,2022-08-30 12:58:00,2022-08-30 13:17:00,0 days 00:19:00,19
18,13308,2022-08-30 12:59:00,2022-08-30 13:17:00,0 days 00:18:00,18
378,13309,2022-08-30 12:59:00,2022-08-30 13:15:00,0 days 00:16:00,16
92,13310,2022-08-30 13:00:00,2022-08-30 13:25:00,0 days 00:25:00,25
924,13311,2022-08-30 13:00:00,2022-08-30 13:23:00,0 days 00:23:00,23
313,13312,2022-08-30 13:00:00,2022-08-30 13:19:00,0 days 00:19:00,19
887,13313,2022-08-30 13:01:00,2022-08-30 13:20:00,0 days 00:19:00,19
750,13314,2022-08-30 13:01:00,2022-08-30 13:25:00,0 days 00:24:00,24
1127,13315,2022-08-30 13:05:00,2022-08-30 13:23:00,0 days 00:18:00,18
771,13316,2022-08-30 13:06:00,2022-08-30 13:30:00,0 days 00:24:00,24
1219,13317,2022-08-30 13:06:00,2022-08-30 13:33:00,0 days 00:27:00,27
500,13318,2022-08-30 13:06:00,2022-08-30 13:26:00,0 days 00:20:00,20
563,13319,2022-08-30 13:06:00,2022-08-30 13:31:00,0 days 00:25:00,25
234,13320,2022-08-30 13:07:00,2022-08-30 13:26:00,0 days 00:19:00,19
173,13321,2022-08-30 13:07:00,2022-08-30 13:32:00,0 days 00:25:00,25
448,13322,2022-08-30 13:07:00,2022-08-30 13:24:00,0 days 00:17:00,17
707,13323,2022-08-30 13:08:00,2022-08-30 13:25:00,0 days 00:17:00,17
70,13324,2022-08-30 13:08:00,2022-08-30 13:23:00,0 days 00:15:00,15
725,13325,2022-08-30 13:08:00,2022-08-30 13:31:00,0 days 00:23:00,23
656,13326,2022-08-30 13:08:00,2022-08-30 13:31:00,0 days 00:23:00,23
1008,13327,2022-08-30 13:08:00,2022-08-30 13:25:00,0 days 00:17:00,17
705,13328,2022-08-30 13:09:00,2022-08-30 13:27:00,0 days 00:18:00,18
1384,13329,2022-08-30 13:09:00,2022-08-30 13:33:00,0 days 00:24:00,24
945,13330,2022-08-30 13:09:00,2022-08-30 13:25:00,0 days 00:16:00,16
919,13331,2022-08-30 13:10:00,2022-08-30 13:27:00,0 days 00:17:00,17
215,13332,2022-08-30 13:10:00,2022-08-30 13:27:00,0 days 00:17:00,17
1188,13333,2022-08-30 13:10:00,2022-08-30 13:34:00,0 days 00:24:00,24
427,13334,2022-08-30 13:11:00,2022-08-30 13:30:00,0 days 00:19:00,19
389,13335,2022-08-30 13:12:00,2022-08-30 13:33:00,0 days 00:21:00,21
1048,13336,2022-08-30 13:12:00,2022-08-30 13:33:00,0 days 00:21:00,21
416,13337,2022-08-30 13:12:00,2022-08-30 13:34:00,0 days 00:22:00,22
297,13338,2022-08-30 13:13:00,2022-08-30 13:34:00,0 days 00:21:00,21
1205,13340,2022-08-30 13:14:00,2022-08-30 13:39:00,0 days 00:25:00,25
1271,13342,2022-08-30 13:15:00,2022-08-30 13:35:00,0 days 00:20:00,20
738,13343,2022-08-30 13:15:00,2022-08-30 13:37:00,0 days 00:22:00,22
68,13344,2022-08-30 13:17:00,2022-08-30 13:36:00,0 days 00:19:00,19
121,13345,2022-08-30 13:17:00,2022-08-30 13:33:00,0 days 00:16:00,16
759,13346,2022-08-30 13:18:00,2022-08-30 13:39:00,0 days 00:21:00,21
753,13347,2022-08-30 13:19:00,2022-08-30 13:37:00,0 days 00:18:00,18
131,13348,2022-08-30 13:20:00,2022-08-30 13:42:00,0 days 00:22:00,22
243,13349,2022-08-30 13:20:00,2022-08-30 13:41:00,0 days 00:21:00,21
138,13350,2022-08-30 13:21:00,2022-08-30 13:40:00,0 days 00:19:00,19
912,13351,2022-08-30 13:22:00,2022-08-30 13:45:00,0 days 00:23:00,23
51,13352,2022-08-30 13:22:00,2022-08-30 13:46:00,0 days 00:24:00,24
57,13353,2022-08-30 13:22:00,2022-08-30 13:41:00,0 days 00:19:00,19
165,13354,2022-08-30 13:23:00,2022-08-30 13:42:00,0 days 00:19:00,19
708,13355,2022-08-30 13:23:00,2022-08-30 13:43:00,0 days 00:20:00,20
414,13357,2022-08-30 13:23:00,2022-08-30 13:40:00,0 days 00:17:00,17
396,13358,2022-08-30 13:24:00,2022-08-30 13:48:00,0 days 00:24:00,24
284,13359,2022-08-30 13:24:00,2022-08-30 13:43:00,0 days 00:19:00,19
497,13360,2022-08-30 13:25:00,2022-08-30 13:43:00,0 days 00:18:00,18
805,13361,2022-08-30 13:26:00,2022-08-30 13:47:00,0 days 00:21:00,21
581,13362,2022-08-30 13:28:00,2022-08-30 13:44:00,0 days 00:16:00,16
529,13363,2022-08-30 13:29:00,2022-08-30 13:45:00,0 days 00:16:00,16
279,13364,2022-08-30 13:29:00,2022-08-30 13:52:00,0 days 00:23:00,23
955,13365,2022-08-30 13:30:00,2022-08-30 13:49:00,0 days 00:19:00,19
1106,13366,2022-08-30 13:30:00,2022-08-30 13:53:00,0 days 00:23:00,23
152,13367,2022-08-30 13:31:00,2022-08-30 13:49:00,0 days 00:18:00,18
492,13368,2022-08-30 13:31:00,2022-08-30 13:48:00,0 days 00:17:00,17
1105,13369,2022-08-30 13:31:00,2022-08-30 13:52:00,0 days 00:21:00,21
29,13370,2022-08-30 13:32:00,2022-08-30 13:58:00,0 days 00:26:00,26
883,13371,2022-08-30 13:33:00,2022-08-30 13:47:00,0 days 00:14:00,14
496,13372,2022-08-30 13:34:00,2022-08-30 13:46:00,0 days 00:12:00,12
1,13373,2022-08-30 13:34:00,2022-08-30 13:59:00,0 days 00:25:00,25
253,13374,2022-08-30 13:34:00,2022-08-30 13:53:00,0 days 00:19:00,19
1232,13375,2022-08-30 13:35:00,2022-08-30 13:57:00,0 days 00:22:00,22
1143,13376,2022-08-30 13:35:00,2022-08-30 13:56:00,0 days 00:21:00,21
186,13377,2022-08-30 13:35:00,2022-08-30 13:51:00,0 days 00:16:00,16
661,13378,2022-08-30 13:35:00,2022-08-30 13:53:00,0 days 00:18:00,18
241,13379,2022-08-30 13:36:00,2022-08-30 14:00:00,0 days 00:24:00,24
1059,13380,2022-08-30 13:36:00,2022-08-30 13:57:00,0 days 00:21:00,21
695,13381,2022-08-30 13:37:00,2022-08-30 13:57:00,0 days 00:20:00,20
416,13382,2022-08-30 13:38:00,2022-08-30 13:56:00,0 days 00:18:00,18
880,13383,2022-08-30 13:38:00,2022-08-30 13:59:00,0 days 00:21:00,21
24,13384,2022-08-30 13:38:00,2022-08-30 13:59:00,0 days 00:21:00,21
450,13385,2022-08-30 13:39:00,2022-08-30 14:02:00,0 days 00:23:00,23
903,13386,2022-08-30 13:40:00,2022-08-30 14:04:00,0 days 00:24:00,24
897,13387,2022-08-30 13:41:00,2022-08-30 14:05:00,0 days 00:24:00,24
288,13388,2022-08-30 13:42:00,2022-08-30 14:11:00,0 days 00:29:00,29
230,13389,2022-08-30 13:42:00,2022-08-30 14:04:00,0 days 00:22:00,22
388,13390,2022-08-30 13:43:00,2022-08-30 13:56:00,0 days 00:13:00,13
229,13391,2022-08-30 13:44:00,2022-08-30 14:03:00,0 days 00:19:00,19
327,13392,2022-08-30 13:44:00,2022-08-30 14:06:00,0 days 00:22:00,22
837,13393,2022-08-30 13:44:00,2022-08-30 13:58:00,0 days 00:14:00,14
560,13394,2022-08-30 13:45:00,2022-08-30 14:04:00,0 days 00:19:00,19
411,13395,2022-08-30 13:46:00,2022-08-30 14:12:00,0 days 00:26:00,26
252,13396,2022-08-30 13:46:00,2022-08-30 14:07:00,0 days 00:21:00,21
1033,13397,2022-08-30 13:46:00,2022-08-30 14:10:00,0 days 00:24:00,24
749,13398,2022-08-30 13:47:00,2022-08-30 14:05:00,0 days 00:18:00,18
466,13399,2022-08-30 13:48:00,2022-08-30 14:11:00,0 days 00:23:00,23
818,13400,2022-08-30 13:48:00,2022-08-30 14:01:00,0 days 00:13:00,13
917,13401,2022-08-30 13:49:00,2022-08-30 14:13:00,0 days 00:24:00,24
492,13402,2022-08-30 13:50:00,2022-08-30 14:08:00,0 days 00:18:00,18
972,13403,2022-08-30 13:50:00,2022-08-30 14:10:00,0 days 00:20:00,20
1054,13406,2022-08-30 13:51:00,2022-08-30 14:16:00,0 days 00:25:00,25
21,13407,2022-08-30 13:52:00,2022-08-30 14:13:00,0 days 00:21:00,21
162,13408,2022-08-30 13:52:00,2022-08-30 14:09:00,0 days 00:17:00,17
413,13409,2022-08-30 13:53:00,2022-08-30 14:17:00,0 days 00:24:00,24
706,13410,2022-08-30 13:53:00,2022-08-30 14:10:00,0 days 00:17:00,17
551,13411,2022-08-30 13:53:00,2022-08-30 14:13:00,0 days 00:20:00,20
806,13412,2022-08-30 13:53:00,2022-08-30 14:14:00,0 days 00:21:00,21
537,13413,2022-08-30 13:54:00,2022-08-30 14:13:00,0 days 00:19:00,19
873,13414,2022-08-30 13:56:00,2022-08-30 14:19:00,0 days 00:23:00,23
741,13415,2022-08-30 13:56:00,2022-08-30 14:15:00,0 days 00:19:00,19
186,13416,2022-08-30 13:58:00,2022-08-30 14:17:00,0 days 00:19:00,19
1256,13417,2022-08-30 13:58:00,2022-08-30 14:12:00,0 days 00:14:00,14
445,13418,2022-08-30 13:58:00,2022-08-30 14:21:00,0 days 00:23:00,23
742,13419,2022-08-30 13:58:00,2022-08-30 14:22:00,0 days 00:24:00,24
454,13420,2022-08-30 13:59:00,2022-08-30 14:21:00,0 days 00:22:00,22
368,13421,2022-08-30 13:59:00,2022-08-30 14:15:00,0 days 00:16:00,16
468,13422,2022-08-30 13:59:00,2022-08-30 14:16:00,0 days 00:17:00,17
153,13423,2022-08-30 13:59:00,2022-08-30 14:22:00,0 days 00:23:00,23
47,13424,2022-08-30 13:59:00,2022-08-30 14:17:00,0 days 00:18:00,18
1083,13425,2022-08-30 13:59:00,2022-08-30 14:18:00,0 days 00:19:00,19
995,13426,2022-08-30 14:00:00,2022-08-30 14:11:00,0 days 00:11:00,11
824,13427,2022-08-30 14:00:00,2022-08-30 14:17:00,0 days 00:17:00,17
1379,13428,2022-08-30 14:01:00,2022-08-30 14:22:00,0 days 00:21:00,21
202,13429,2022-08-30 14:01:00,2022-08-30 14:21:00,0 days 00:20:00,20
271,13430,2022-08-30 14:01:00,2022-08-30 14:19:00,0 days 00:18:00,18
1093,13431,2022-08-30 14:02:00,2022-08-30 14:22:00,0 days 00:20:00,20
1171,13432,2022-08-30 14:02:00,2022-08-30 14:20:00,0 days 00:18:00,18
436,13433,2022-08-30 14:02:00,2022-08-30 14:21:00,0 days 00:19:00,19
508,13435,2022-08-30 14:02:00,2022-08-30 14:24:00,0 days 00:22:00,22
29,13436,2022-08-30 14:02:00,2022-08-30 14:26:00,0 days 00:24:00,24
763,13437,2022-08-30 14:02:00,2022-08-30 14:22:00,0 days 00:20:00,20
841,13438,2022-08-30 14:02:00,2022-08-30 14:24:00,0 days 00:22:00,22
878,13439,2022-08-30 14:02:00,2022-08-30 14:20:00,0 days 00:18:00,18
1138,13440,2022-08-30 14:03:00,2022-08-30 14:20:00,0 days 00:17:00,17
235,13443,2022-08-30 14:04:00,2022-08-30 14:25:00,0 days 00:21:00,21
232,13444,2022-08-30 14:04:00,2022-08-30 14:27:00,0 days 00:23:00,23
25,13445,2022-08-30 14:04:00,2022-08-30 14:26:00,0 days 00:22:00,22
802,13446,2022-08-30 14:04:00,2022-08-30 14:28:00,0 days 00:24:00,24
1336,13447,2022-08-30 14:05:00,2022-08-30 14:21:00,0 days 00:16:00,16
1037,13448,2022-08-30 14:05:00,2022-08-30 14:28:00,0 days 00:23:00,23
696,13449,2022-08-30 14:05:00,2022-08-30 14:27:00,0 days 00:22:00,22
1109,13450,2022-08-30 14:05:00,2022-08-30 14:29:00,0 days 00:24:00,24
172,13451,2022-08-30 14:06:00,2022-08-30 14:24:00,0 days 00:18:00,18
919,13452,2022-08-30 14:06:00,2022-08-30 14:29:00,0 days 00:23:00,23
382,13453,2022-08-30 14:06:00,2022-08-30 14:27:00,0 days 00:21:00,21
1108,13455,2022-08-30 14:08:00,2022-08-30 14:28:00,0 days 00:20:00,20
531,13456,2022-08-30 14:08:00,2022-08-30 14:31:00,0 days 00:23:00,23
161,13457,2022-08-30 14:08:00,2022-08-30 14:29:00,0 days 00:21:00,21
400,13458,2022-08-30 14:09:00,2022-08-30 14:27:00,0 days 00:18:00,18
838,13459,2022-08-30 14:09:00,2022-08-30 14:26:00,0 days 00:17:00,17
1183,13460,2022-08-30 14:10:00,2022-08-30 14:29:00,0 days 00:19:00,19
164,13461,2022-08-30 14:10:00,2022-08-30 14:29:00,0 days 00:19:00,19
786,13462,2022-08-30 14:10:00,2022-08-30 14:32:00,0 days 00:22:00,22
452,13463,2022-08-30 14:11:00,2022-08-30 14:31:00,0 days 00:20:00,20
896,13464,2022-08-30 14:11:00,2022-08-30 14:30:00,0 days 00:19:00,19
1113,13465,2022-08-30 14:11:00,2022-08-30 14:25:00,0 days 00:14:00,14
955,13466,2022-08-30 14:12:00,2022-08-30 14:33:00,0 days 00:21:00,21
462,13467,2022-08-30 14:12:00,2022-08-30 14:36:00,0 days 00:24:00,24
104,13468,2022-08-30 14:12:00,2022-08-30 14:37:00,0 days 00:25:00,25
350,13469,2022-08-30 14:12:00,2022-08-30 14:33:00,0 days 00:21:00,21
422,13470,2022-08-30 14:13:00,2022-08-30 14:35:00,0 days 00:22:00,22
860,13472,2022-08-30 14:13:00,2022-08-30 14:30:00,0 days 00:17:00,17
700,13473,2022-08-30 14:14:00,2022-08-30 14:29:00,0 days 00:15:00,15
1051,13474,2022-08-30 14:15:00,2022-08-30 14:33:00,0 days 00:18:00,18
561,13475,2022-08-30 14:15:00,2022-08-30 14:37:00,0 days 00:22:00,22
19,13476,2022-08-30 14:15:00,2022-08-30 14:36:00,0 days 00:21:00,21
335,13477,2022-08-30 14:16:00,2022-08-30 14:33:00,0 days 00:17:00,17
40,13478,2022-08-30 14:17:00,2022-08-30 14:32:00,0 days 00:15:00,15
635,13479,2022-08-30 14:17:00,2022-08-30 14:34:00,0 days 00:17:00,17
140,13480,2022-08-30 14:18:00,2022-08-30 14:33:00,0 days 00:15:00,15
793,13481,2022-08-30 14:18:00,2022-08-30 14:41:00,0 days 00:23:00,23
67,13482,2022-08-30 14:18:00,2022-08-30 14:38:00,0 days 00:20:00,20
749,13483,2022-08-30 14:18:00,2022-08-30 14:41:00,0 days 00:23:00,23
450,13484,2022-08-30 14:18:00,2022-08-30 14:37:00,0 days 00:19:00,19
739,13485,2022-08-30 14:19:00,2022-08-30 14:36:00,0 days 00:17:00,17
750,13486,2022-08-30 14:19:00,2022-08-30 14:41:00,0 days 00:22:00,22
236,13487,2022-08-30 14:19:00,2022-08-30 14:37:00,0 days 00:18:00,18
498,13488,2022-08-30 14:20:00,2022-08-30 14:38:00,0 days 00:18:00,18
1043,13489,2022-08-30 14:20:00,2022-08-30 14:41:00,0 days 00:21:00,21
898,13490,2022-08-30 14:20:00,2022-08-30 14:40:00,0 days 00:20:00,20
873,13491,2022-08-30 14:20:00,2022-08-30 14:42:00,0 days 00:22:00,22
1198,13492,2022-08-30 14:21:00,2022-08-30 14:45:00,0 days 00:24:00,24
13,13493,2022-08-30 14:21:00,2022-08-30 14:38:00,0 days 00:17:00,17
588,13494,2022-08-30 14:21:00,2022-08-30 14:40:00,0 days 00:19:00,19
1152,13496,2022-08-30 14:22:00,2022-08-30 14:45:00,0 days 00:23:00,23
634,13497,2022-08-30 14:22:00,2022-08-30 14:38:00,0 days 00:16:00,16
604,13498,2022-08-30 14:22:00,2022-08-30 14:39:00,0 days 00:17:00,17
168,13499,2022-08-30 14:23:00,2022-08-30 14:42:00,0 days 00:19:00,19
456,13500,2022-08-30 14:23:00,2022-08-30 14:40:00,0 days 00:17:00,17
803,13501,2022-08-30 14:23:00,2022-08-30 14:45:00,0 days 00:22:00,22
11,13502,2022-08-30 14:24:00,2022-08-30 14:45:00,0 days 00:21:00,21
1187,13503,2022-08-30 14:24:00,2022-08-30 14:43:00,0 days 00:19:00,19
677,13504,2022-08-30 14:25:00,2022-08-30 14:51:00,0 days 00:26:00,26
770,13505,2022-08-30 14:26:00,2022-08-30 14:50:00,0 days 00:24:00,24
1088,13506,2022-08-30 14:26:00,2022-08-30 14:51:00,0 days 00:25:00,25
306,13508,2022-08-30 14:27:00,2022-08-30 14:48:00,0 days 00:21:00,21
55,13509,2022-08-30 14:28:00,2022-08-30 14:49:00,0 days 00:21:00,21
185,13511,2022-08-30 14:28:00,2022-08-30 14:44:00,0 days 00:16:00,16
523,13512,2022-08-30 14:28:00,2022-08-30 14:48:00,0 days 00:20:00,20
811,13513,2022-08-30 14:28:00,2022-08-30 14:45:00,0 days 00:17:00,17
921,13514,2022-08-30 14:29:00,2022-08-30 14:45:00,0 days 00:16:00,16
795,13515,2022-08-30 14:29:00,2022-08-30 14:44:00,0 days 00:15:00,15
60,13516,2022-08-30 14:29:00,2022-08-30 14:52:00,0 days 00:23:00,23
404,13517,2022-08-30 14:29:00,2022-08-30 14:53:00,0 days 00:24:00,24
1065,13518,2022-08-30 14:30:00,2022-08-30 14:50:00,0 days 00:20:00,20
1085,13519,2022-08-30 14:30:00,2022-08-30 14:51:00,0 days 00:21:00,21
831,13520,2022-08-30 14:30:00,2022-08-30 14:52:00,0 days 00:22:00,22
32,13521,2022-08-30 14:30:00,2022-08-30 14:52:00,0 days 00:22:00,22
1118,13522,2022-08-30 14:30:00,2022-08-30 14:51:00,0 days 00:21:00,21
741,13523,2022-08-30 14:30:00,2022-08-30 14:50:00,0 days 00:20:00,20
